date_ym,emp_01,emp_02,emp_03,emp_04,emp_05,emp_06,emp_07,emp_08,emp_09,emp_10,emp_11,emp_12
2025/6/10,2.2,0.0,0.7,0.6,0.8,0.0,0.0,0.9,0.5,0.6,0.0,0.0
2025/6/11,0.0,0.0,0.9,0.5,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0
2025/6/12,3.3,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.8,0.7,0.0,0.0
2025/6/13,2.6,0.0,1.0,0.7,0.7,0.0,0.0,0.0,1.0,0.8,0.0,0.0
2025/6/14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/6/16,0.0,0.0,0.8,0.7,0.9,0.0,0.0,0.0,0.7,1.0,0.0,0.0
2025/6/17,3.9,0.0,0.9,0.6,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2025/6/18,2.5,0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/6/19,2.9,0.0,1.0,0.0,0.8,0.0,0.0,0.7,1.0,0.0,0.0,0.0
2025/6/20,2.5,0.0,0.8,0.9,1.0,0.0,0.0,1.0,0.6,0.7,0.0,0.0
2025/6/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/6/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/6/23,0.0,0.0,1.1,1.3,0.9,0.0,0.0,1.2,1.0,0.5,0.0,0.0
2025/6/24,2.6,0.0,1.1,0.6,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0
2025/6/25,2.0,0.0,1.1,1.2,0.0,0.0,1.0,0.8,0.9,0.6,0.0,0.0
2025/6/26,3.7,0.0,1.0,0.8,0.7,0.0,0.0,0.9,0.9,0.0,0.0,0.0
2025/6/27,3.0,0.0,0.9,0.6,1.1,0.0,0.0,1.3,0.9,0.8,0.0,0.0
2025/6/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/6/29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/6/30,2.8,0.0,1.0,0.7,1.4,0.0,0.0,0.9,0.0,0.9,0.0,0.0
2025/7/1,2.2,0.0,1.1,1.1,1.1,0.0,0.0,1.0,0.7,0.7,0.0,0.0
2025/7/2,1.9,0.0,0.8,0.7,0.7,0.0,0.0,0.8,0.8,0.0,0.0,0.0
2025/7/3,3.0,0.0,1.0,0.8,0.9,0.0,0.0,1.0,1.1,1.0,0.0,0.0
2025/7/4,1.3,0.0,0.9,1.0,0.9,0.0,1.1,0.0,1.0,0.9,0.0,0.0
2025/7/5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/7/6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/7/7,2.9,0.0,1.1,0.0,1.1,0.0,0.0,0.7,0.0,0.9,0.0,0.0
2025/7/8,2.5,0.0,1.1,0.8,0.5,0.0,0.0,0.0,0.8,0.8,0.0,0.0
2025/7/9,1.1,0.0,1.2,0.8,0.8,0.0,0.0,0.8,0.8,0.7,0.0,0.0
2025/7/10,0.0,0.0,0.9,1.0,1.1,0.0,0.0,0.0,1.0,0.7,0.0,0.0
2025/7/11,2.4,0.0,0.0,0.6,0.9,0.0,0.0,0.9,0.0,0.8,0.0,0.0
2025/7/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/7/13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/7/14,2.6,0.0,0.9,0.8,1.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0
2025/7/15,2.7,0.0,0.9,0.0,0.8,0.0,0.0,1.1,0.6,0.8,0.0,0.0
2025/7/16,2.9,0.0,0.9,0.9,0.6,0.0,0.0,0.7,0.0,0.0,0.0,0.0
2025/7/17,2.8,0.0,0.9,0.8,0.7,0.0,0.0,0.0,0.6,0.9,0.0,0.0
2025/7/18,0.0,0.0,1.1,1.1,0.7,0.0,0.0,1.1,0.8,0.0,0.0,0.0
2025/7/19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/7/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/7/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/7/22,0.0,0.0,1.0,0.0,1.2,1.0,0.0,1.4,0.0,0.9,0.0,0.0
2025/7/23,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9,0.8,0.8,0.0,0.0
2025/7/24,2.7,0.0,1.2,0.0,0.8,0.0,0.0,0.0,0.9,0.6,0.0,0.0
2025/7/25,0.0,0.0,1.2,0.6,1.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2025/7/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/7/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/7/28,3.5,0.0,1.1,0.0,1.0,0.0,0.0,0.9,1.1,1.0,0.0,0.0
2025/7/29,0.0,0.0,1.1,0.0,1.3,0.0,0.0,0.0,1.0,0.7,0.0,0.0
2025/7/30,0.0,0.0,1.0,0.9,0.8,1.0,0.0,1.2,0.6,0.8,0.0,0.0
2025/7/31,2.9,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.8,1.0,0.0,0.0
2025/8/1,2.0,0.0,0.7,0.0,0.9,1.0,0.0,0.9,0.8,1.0,0.0,0.0
2025/8/2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/8/3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/8/4,3.5,0.0,1.1,0.9,0.7,0.0,0.0,0.7,1.3,0.8,0.0,0.0
2025/8/5,3.0,0.0,1.1,1.3,1.0,0.0,0.0,0.6,1.1,0.6,0.0,0.0
2025/8/6,1.6,0.0,1.1,0.8,0.9,0.0,0.0,1.1,0.8,0.8,0.0,0.0
2025/8/7,3.5,0.0,0.0,0.7,1.1,0.0,0.0,0.9,0.6,1.0,0.0,0.0
2025/8/8,3.9,0.0,1.0,1.2,1.2,0.0,0.0,0.0,1.0,0.9,0.0,0.0
2025/8/9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/8/10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/8/11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/8/12,2.6,0.0,0.9,0.8,0.9,0.0,0.0,1.0,0.0,0.5,0.0,0.0
2025/8/13,3.1,0.0,0.9,0.9,0.8,0.0,0.0,0.0,1.1,0.8,0.0,0.0
2025/8/14,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.8,0.0,0.0
2025/8/15,3.0,0.0,1.0,0.7,1.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0
2025/8/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/8/17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/8/18,3.0,0.0,1.1,0.0,1.0,0.0,1.2,0.8,0.7,1.0,0.0,0.0
2025/8/19,3.4,0.0,1.0,0.0,1.1,0.0,0.0,0.9,0.9,0.8,0.0,0.0
2025/8/20,2.7,0.0,1.1,1.1,0.7,1.1,0.0,0.0,1.0,0.5,0.0,0.0
2025/8/21,3.9,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.6,0.0,0.0,0.0
2025/8/22,0.0,0.0,1.0,0.9,1.2,0.0,0.0,0.9,0.9,0.0,0.0,0.0
2025/8/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/8/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/8/25,2.5,0.0,1.0,0.0,1.2,0.0,0.0,0.9,1.0,0.9,0.0,0.0
2025/8/26,2.6,0.0,1.1,0.0,0.9,0.0,0.0,1.0,0.9,0.8,0.0,0.0
2025/8/27,3.3,0.0,1.0,0.0,0.8,0.0,0.0,0.7,0.0,0.0,0.0,0.0
2025/8/28,0.0,0.0,1.0,0.9,0.9,0.0,0.0,0.8,0.9,0.0,0.0,0.0
2025/8/29,2.9,0.0,1.0,0.8,0.8,0.0,0.0,0.7,0.6,0.0,0.0,0.0
2025/8/30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/8/31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/9/1,3.3,0.0,1.0,1.4,0.8,0.0,0.0,0.0,0.8,0.5,0.0,0.0
2025/9/2,3.0,0.0,1.0,1.1,1.2,0.0,0.0,0.8,1.0,0.0,0.0,0.0
2025/9/3,3.7,0.0,1.2,0.9,1.0,0.0,0.0,1.2,0.9,0.7,0.0,0.0
2025/9/4,2.5,0.0,1.0,0.7,1.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0
2025/9/5,2.6,0.0,0.8,0.9,1.0,0.0,0.9,0.6,0.7,0.8,0.0,0.0
2025/9/6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/9/7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/9/8,1.9,0.0,1.1,1.1,0.8,0.0,0.0,0.9,1.1,0.0,0.0,0.0
2025/9/9,3.6,0.0,1.1,0.9,1.2,0.0,0.0,0.9,0.6,0.0,0.0,0.0
2025/9/10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0
2025/9/11,1.6,0.0,0.9,0.8,1.1,0.0,1.0,0.9,0.8,0.9,0.0,0.0
2025/9/12,0.0,0.0,0.8,0.9,0.8,0.0,0.0,0.8,1.0,0.0,0.0,0.0
2025/9/13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/9/14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/9/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/9/16,2.4,0.0,1.1,0.8,0.9,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2025/9/17,1.4,0.0,1.1,1.0,0.8,0.0,0.0,0.0,1.1,0.0,0.0,0.0
2025/9/18,2.2,0.0,0.9,1.1,0.8,0.0,1.0,1.0,1.0,0.8,0.0,0.0
2025/9/19,2.5,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2025/9/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/9/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/9/22,3.5,0.0,0.8,0.8,0.7,0.0,0.0,0.0,0.8,0.5,0.0,0.0
2025/9/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/9/24,0.0,0.0,0.7,0.8,0.9,0.0,0.0,0.6,0.0,0.7,0.0,0.0
2025/9/25,3.1,0.0,1.1,0.8,0.8,0.0,0.0,0.9,0.6,0.6,0.0,0.0
2025/9/26,2.7,0.0,1.0,0.0,0.8,0.0,0.0,0.8,0.8,0.0,0.0,0.0
2025/9/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/9/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/9/29,3.5,0.0,1.1,1.1,1.4,0.8,0.0,1.2,0.0,0.0,0.0,0.0
2025/9/30,3.3,0.0,0.9,0.8,0.9,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2025/10/1,0.0,0.0,0.8,0.8,0.7,0.0,0.0,0.0,0.6,0.8,0.0,0.0
2025/10/2,1.8,0.0,0.9,0.7,0.6,0.0,0.0,0.7,0.7,0.5,0.0,0.0
2025/10/3,0.0,0.0,1.0,0.6,0.9,0.0,0.0,0.9,0.0,0.7,0.0,0.0
2025/10/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/10/5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/10/6,2.1,0.0,0.8,0.8,1.2,0.6,0.0,0.8,0.8,0.8,0.0,0.0
2025/10/7,1.8,0.0,0.8,0.7,0.9,0.0,0.0,0.6,0.0,0.7,0.0,0.0
2025/10/8,2.3,0.0,1.0,0.7,0.9,0.0,0.0,0.8,0.5,0.5,0.0,0.0
2025/10/9,1.9,0.0,0.0,0.8,0.7,0.0,0.0,0.0,0.7,0.4,0.0,0.0
2025/10/10,2.5,0.0,0.7,0.0,1.0,0.0,0.0,0.8,0.6,0.0,0.0,0.0
2025/10/11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/10/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/10/13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/10/14,2.8,0.0,0.7,0.7,0.6,0.0,0.0,0.6,0.6,0.6,0.0,0.0
2025/10/15,2.8,0.0,0.7,0.5,0.7,0.0,0.0,0.0,0.4,0.5,0.0,0.0
2025/10/16,1.9,0.0,0.6,0.7,0.8,0.9,0.0,0.7,0.0,0.5,0.0,0.0
2025/10/17,2.1,0.0,0.7,0.5,0.8,0.0,0.0,0.6,0.7,0.0,0.0,0.0
2025/10/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/10/19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/10/20,2.2,0.0,0.9,0.0,0.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0
2025/10/21,2.0,0.0,0.6,0.5,0.6,0.0,0.0,0.5,0.4,0.0,0.0,0.0
2025/10/22,1.0,0.0,0.7,0.0,0.7,0.0,0.0,0.5,0.7,0.5,0.0,0.0
2025/10/23,1.6,0.0,0.7,0.6,0.6,0.0,0.0,0.6,0.7,0.6,0.0,0.0
2025/10/24,1.9,0.0,0.6,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2025/10/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/10/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/10/27,1.6,0.0,0.9,0.7,0.8,0.0,0.0,0.7,0.7,0.7,0.0,0.0
2025/10/28,2.2,0.0,0.7,0.9,0.0,0.0,0.0,0.8,0.5,0.5,0.0,0.0
2025/10/29,1.8,0.0,0.7,0.0,0.4,0.0,0.0,0.7,0.5,0.6,0.0,0.0
2025/10/30,0.0,0.0,0.8,0.6,0.7,0.0,0.0,0.7,0.5,0.7,0.0,0.0
2025/10/31,0.0,0.0,0.6,0.7,0.6,0.0,0.0,0.6,0.7,0.4,0.0,0.0
2025/11/1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/11/2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/11/3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/11/4,1.1,0.0,0.4,0.0,0.5,0.0,0.7,0.6,0.0,0.4,0.0,0.0
2025/11/5,2.1,0.0,0.6,0.4,0.5,0.0,0.6,0.5,0.0,0.0,0.0,0.0
2025/11/6,0.0,0.0,0.7,0.7,0.7,0.0,0.0,0.5,0.8,0.0,0.0,0.0
2025/11/7,1.5,0.0,0.7,0.8,0.7,0.0,0.0,0.0,0.6,0.6,0.0,0.0
2025/11/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/11/9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/11/10,1.9,0.0,0.7,0.5,0.7,0.0,0.0,0.5,0.0,0.5,0.0,0.0
2025/11/11,1.3,0.0,0.6,0.5,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0
2025/11/12,0.0,0.0,0.6,0.5,0.6,0.0,0.0,0.4,0.6,0.5,0.0,0.0
2025/11/13,1.7,0.0,0.6,0.9,0.7,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2025/11/14,1.6,0.0,0.7,0.4,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2025/11/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/11/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/11/17,2.1,0.0,0.7,0.8,0.7,0.0,0.0,0.0,0.6,0.6,0.0,0.0
2025/11/18,2.6,0.0,0.6,0.5,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0
2025/11/19,0.0,0.0,0.5,0.0,0.6,0.0,0.0,0.4,0.3,0.0,0.0,0.0
2025/11/20,1.6,0.0,0.4,0.5,0.6,0.5,0.0,0.5,0.0,0.4,0.0,0.0
2025/11/21,0.0,0.0,0.5,0.6,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2025/11/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/11/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/11/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/11/25,1.2,0.0,0.6,0.4,0.6,0.0,0.7,0.0,0.7,0.6,0.0,0.0
2025/11/26,1.3,0.0,0.7,0.6,0.4,0.0,0.0,0.8,0.6,0.5,0.0,0.0
2025/11/27,1.8,0.0,0.6,0.5,0.7,0.0,0.0,0.4,0.0,0.6,0.0,0.0
2025/11/28,2.1,0.0,0.7,0.5,0.4,0.6,0.0,0.5,0.0,0.7,0.0,0.0
2025/11/29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/11/30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/12/1,2.0,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.4,0.5,0.0,0.0
2025/12/2,0.0,0.0,0.6,0.5,0.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2025/12/3,0.8,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.5,0.4,0.0,0.0
2025/12/4,1.3,0.0,0.5,0.3,0.5,0.0,0.0,0.3,0.6,0.4,0.0,0.0
2025/12/5,1.6,0.0,0.5,0.0,0.2,0.0,0.0,0.3,0.5,0.4,0.0,0.0
2025/12/6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/12/7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/12/8,1.2,0.0,0.6,0.6,0.3,0.0,0.0,0.4,0.6,0.5,0.0,0.0
2025/12/9,1.5,0.0,0.6,0.4,0.4,0.5,0.0,0.6,0.6,0.5,0.0,0.0
2025/12/10,1.4,0.0,0.6,0.4,0.5,0.6,0.5,0.3,0.0,0.0,0.0,0.0
2025/12/11,1.7,0.0,0.7,0.4,0.7,0.0,0.0,0.4,0.4,0.0,0.0,0.0
2025/12/12,1.4,0.0,0.6,0.4,0.6,0.0,0.0,0.5,0.6,0.0,0.0,0.0
2025/12/13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/12/14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/12/15,1.1,0.0,0.4,0.4,0.5,0.0,0.0,0.0,0.4,0.3,0.0,0.0
2025/12/16,0.0,0.0,0.6,0.5,0.5,0.0,0.0,0.0,0.2,0.3,0.0,0.0
2025/12/17,1.1,0.0,0.6,0.0,0.5,0.0,0.0,0.5,0.6,0.4,0.0,0.0
2025/12/18,2.6,0.0,0.6,0.6,0.4,0.0,0.6,0.6,0.5,0.0,0.0,0.0
2025/12/19,1.2,0.0,0.4,0.3,0.4,0.0,0.0,0.4,0.0,0.4,0.0,0.0
2025/12/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/12/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/12/22,1.7,0.0,0.6,0.6,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2025/12/23,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.7,0.4,0.4,0.0,0.0
2025/12/24,0.0,0.0,0.5,0.3,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0
2025/12/25,1.8,0.0,0.6,0.3,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0
2025/12/26,2.0,0.0,0.0,0.7,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0
2025/12/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/12/28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/12/29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/12/30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/12/31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/5,1.3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/6,0.0,0.0,0.4,0.6,0.4,0.0,0.0,0.5,0.5,0.3,0.0,0.0
2026/1/7,1.5,0.0,0.4,0.4,0.3,0.0,0.0,0.3,0.4,0.0,0.0,0.0
2026/1/8,0.5,0.0,0.4,0.4,0.4,0.0,0.0,0.5,0.5,0.4,0.0,0.0
2026/1/9,1.5,0.0,0.5,0.4,0.5,0.0,0.0,0.5,0.3,0.3,0.0,0.0
2026/1/10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/13,0.7,0.0,0.5,0.6,0.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2026/1/14,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.4,0.5,0.4,0.0,0.0
2026/1/15,1.1,0.0,0.6,0.5,0.5,0.0,0.0,0.4,0.5,0.3,0.0,0.0
2026/1/16,0.0,0.0,0.6,0.5,0.5,0.0,0.0,0.6,0.6,0.6,0.0,0.0
2026/1/17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/19,1.4,0.0,0.6,0.5,0.5,0.0,0.0,0.5,0.4,0.0,0.0,0.0
2026/1/20,1.1,0.0,0.5,0.0,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.0
2026/1/21,1.3,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.2,0.0,0.0
2026/1/22,1.1,0.0,0.3,0.4,0.4,0.0,0.0,0.4,0.3,0.4,0.0,0.0
2026/1/23,0.7,0.0,0.4,0.4,0.4,0.0,0.0,0.5,0.4,0.4,0.0,0.0
2026/1/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/1/26,1.1,0.0,0.4,0.3,0.4,0.0,0.0,0.0,0.4,0.3,0.0,0.0
2026/1/27,1.1,0.0,0.5,0.4,0.0,0.0,0.0,0.4,0.0,0.3,0.0,0.0
2026/1/28,1.1,0.0,0.5,0.4,0.5,0.0,0.0,0.0,0.5,0.4,0.0,0.0
2026/1/29,1.1,0.0,0.4,0.3,0.5,0.0,0.4,0.0,0.0,0.5,0.0,0.0
2026/1/30,1.0,0.0,0.2,0.5,0.5,0.0,0.0,0.0,0.4,0.4,0.0,0.0
2026/1/31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/2,1.5,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.4,0.4,0.0,0.0
2026/2/3,1.3,0.0,0.4,0.5,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2026/2/4,0.7,0.0,0.5,0.6,0.4,0.0,0.0,0.5,0.3,0.4,0.0,0.0
2026/2/5,2.2,0.0,0.5,0.0,0.6,0.0,0.0,0.5,0.5,0.0,0.0,0.0
2026/2/6,1.6,0.0,0.5,0.4,0.6,0.0,0.0,0.8,0.5,0.0,0.0,0.0
2026/2/7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/9,0.0,0.0,0.4,0.3,0.4,0.0,0.0,0.4,0.4,0.3,0.0,0.0
2026/2/10,0.9,0.0,0.4,0.5,0.4,0.0,0.4,0.5,0.3,0.0,0.0,0.0
2026/2/11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/12,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.4,0.3,0.0,0.0,0.0
2026/2/13,1.3,0.0,0.4,0.6,0.5,0.6,0.0,0.6,0.4,0.4,0.0,0.0
2026/2/14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/2/16,1.4,0.0,0.6,0.4,0.6,0.0,0.0,0.5,0.5,0.5,0.0,0.0
2026/2/17,1.2,0.0,0.5,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0
